"Date","Temperature Max","Temperature Avg","Temperature Min","Dew Point Max","Dew Point Avg","Dew Point Min","Humidity Max","Humidity Avg","Humidity Min","Wind Speed Max","Wind Speed Avg","Wind Speed Min","Pressure Max","Pressure Avg","Pressure Min","Total Precipitation Inches"
"1997-4-1","67","59.7","53","43","28.6","17","48","31.7","18","28","12.8","3","29.9","29.8","29.7","0.00"
"1997-4-2","64","58.4","54","38","23.2","13","53","27.9","16","21","12.5","6","29.7","29.7","29.6","0.00"
"1997-4-3","65","58.0","51","49","40.1","33","77","52.1","36","23","11.2","0","29.7","29.6","29.5","0.00"
"1997-4-4","65","57.8","50","53","48.3","45","86","71.3","56","16","11.0","6","29.8","29.7","29.6","0.00"
"1997-4-5","61","56.6","53","50","47.2","45","83","71.1","60","14","7.7","3","29.9","29.8","29.8","0.00"
"1997-4-6","64","57.4","50","51","47.2","44","86","69.4","50","21","9.3","0","30.0","29.9","29.9","0.00"
"1997-4-7","63","57.8","51","54","51.1","47","87","78.7","65","16","7.9","0","30.0","29.9","29.9","0.00"
"1997-4-8","65","58.8","52","55","52.4","50","97","80.0","67","22","9.4","5","29.9","29.9","29.8","0.00"
"1997-4-9","65","59.3","52","51","41.5","26","89","57.0","23","29","13.2","3","29.8","29.8","29.7","0.00"
"1997-4-10","66","58.0","49","51","44.3","29","86","62.6","31","22","10.9","3","29.8","29.8","29.7","0.00"
"1997-4-11","64","57.8","52","53","50.3","49","93","76.6","60","16","10.0","5","29.9","29.8","29.8","0.00"
"1997-4-12","66","59.5","51","55","50.6","47","93","73.4","54","16","8.0","0","29.9","29.8","29.8","0.00"
"1997-4-13","71","61.8","55","55","49.6","40","87","65.9","33","15","7.5","0","29.9","29.8","29.8","0.00"
"1997-4-14","70","61.3","55","56","54.6","51","97","79.8","51","14","7.6","0","29.9","29.8","29.8","0.00"
"1997-4-15","66","58.3","54","57","55.1","54","100","89.6","68","14","7.7","0","29.9","29.9","29.9","0.00"
"1997-4-16","64","57.5","53","56","54.6","53","100","90.5","72","17","8.2","0","29.9","29.9","29.8","0.00"
"1997-4-17","64","58.3","54","56","54.4","53","100","87.6","72","16","7.5","0","29.9","29.9","29.8","0.00"
"1997-4-18","64","59.8","56","56","54.8","53","97","84.2","70","22","9.6","0","29.9","29.9","29.9","0.00"
"1997-4-19","68","61.6","58","59","57.7","56","97","87.4","70","14","7.8","0","30.0","29.9","29.9","0.00"
"1997-4-20","67","62.6","57","59","57.3","55","93","83.0","70","13","7.0","0","29.9","29.8","29.8","0.00"
"1997-4-21","84","70.2","60","61","56.7","46","100","68.0","29","21","12.3","5","29.9","29.8","29.7","0.00"
"1997-4-22","78","69.8","62","61","55.6","49","96","62.7","36","22","10.8","0","29.8","29.8","29.7","0.00"
"1997-4-23","72","66.0","60","57","51.0","26","83","60.4","20","25","14.6","7","29.7","29.7","29.6","0.00"
"1997-4-24","76","66.8","61","50","38.7","33","60","36.9","23","33","19.5","12","29.7","29.6","29.6","0.00"
"1997-4-25","77","67.5","54","52","46.3","37","80","49.4","24","20","8.9","0","29.8","29.7","29.7","0.00"
"1997-4-26","75","66.0","59","56","50.3","41","83","58.7","29","20","8.3","0","29.8","29.8","29.8","0.00"
"1997-4-27","73","63.0","57","59","57.0","54","96","82.3","55","16","7.0","0","29.8","29.8","29.8","0.00"
"1997-4-28","68","61.7","57","56","53.5","51","89","75.2","59","17","8.9","0","29.8","29.8","29.8","0.00"
"1997-4-29","66","60.9","58","56","54.4","53","90","79.7","68","16","7.3","0","29.9","29.8","29.8","0.00"
"1997-4-30","67","61.6","56","57","55.4","54","93","80.5","68","15","7.7","0","29.9","29.8","29.7","0.00"
