"Date","Temperature Max","Temperature Avg","Temperature Min","Dew Point Max","Dew Point Avg","Dew Point Min","Humidity Max","Humidity Avg","Humidity Min","Wind Speed Max","Wind Speed Avg","Wind Speed Min","Pressure Max","Pressure Avg","Pressure Min","Total Precipitation Inches"
"1986-9-1","76","63.6","0","62","55.0","0","84","67.3","0","16","8.7","0","29.8","29.8","29.7","0.00"
"1986-9-2","74","64.9","0","61","57.3","0","84","73.2","0","18","9.6","5","29.8","29.8","29.7","0.00"
"1986-9-3","72","58.7","0","60","52.9","0","90","71.2","0","18","9.3","5","29.8","29.8","29.7","0.00"
"1986-9-4","70","41.3","0","62","38.4","0","93","53.8","0","16","8.9","0","29.8","29.8","29.7","0.00"
"1986-9-5","70","48.1","0","62","44.7","0","93","62.1","0","15","8.6","3","29.8","29.8","29.7","0.00"
"1986-9-6","73","37.5","0","63","35.4","0","97","50.5","0","12","7.8","0","29.8","29.7","29.7","0.00"
"1986-9-7","73","44.3","0","62","41.2","0","93","56.8","0","14","8.2","0","29.8","29.7","29.7","0.00"
"1986-9-8","72","47.1","0","62","42.8","0","93","57.5","0","14","7.8","0","29.8","29.8","29.7","0.00"
"1986-9-9","73","56.9","0","60","50.0","0","90","64.9","0","13","7.0","0","29.8","29.7","29.7","0.00"
"1986-9-10","74","64.4","0","60","55.2","0","87","69.2","0","14","7.4","0","29.8","29.8","29.7","0.00"
"1986-9-11","73","51.0","0","61","45.6","0","93","61.2","0","13","7.2","3","29.9","29.9","29.8","0.00"
"1986-9-12","70","55.6","0","58","47.4","0","84","61.7","0","14","8.8","6","29.9","29.8","29.8","0.00"
"1986-9-13","70","59.9","0","57","51.3","0","87","66.8","0","17","8.1","0","29.9","29.9","29.8","0.00"
"1986-9-14","72","66.5","64","57","54.7","52","78","66.0","51","17","9.2","0","29.9","29.9","29.8","0.00"
"1986-9-15","72","64.8","57","58","55.9","53","90","73.8","55","16","9.7","5","29.9","29.9","29.8","0.00"
"1986-9-16","72","66.4","58","59","56.1","53","93","70.8","55","18","9.6","0","29.9","29.9","29.9","0.00"
"1986-9-17","75","67.6","60","61","57.4","52","90","70.8","49","15","9.0","0","29.9","29.9","29.8","0.00"
"1986-9-18","74","61.2","0","61","54.0","0","90","70.8","0","16","9.6","3","29.8","29.8","29.8","0.00"
"1986-9-19","70","56.9","0","57","49.0","0","87","65.4","0","16","10.3","7","29.8","29.8","29.8","0.00"
"1986-9-20","70","63.2","57","58","55.2","52","89","76.1","53","16","9.1","3","29.9","29.8","29.8","0.00"
"1986-9-21","72","63.0","56","58","55.3","50","93","77.5","47","16","8.6","5","29.9","29.8","29.8","0.00"
"1986-9-22","70","57.9","0","57","50.9","0","96","71.5","0","15","7.5","3","29.9","29.8","29.8","0.00"
"1986-9-23","68","51.1","0","55","43.6","0","84","60.5","0","20","9.9","0","29.8","29.8","29.7","0.00"
"1986-9-24","63","43.0","0","62","40.1","0","97","61.4","0","20","10.8","0","29.8","29.7","29.7","0.00"
"1986-9-25","68","60.4","0","62","54.4","0","97","77.5","0","17","12.3","0","29.9","29.8","29.7","0.00"
"1986-9-26","68","57.3","0","57","49.4","0","93","68.8","0","14","9.0","5","29.9","29.9","29.9","0.00"
"1986-9-27","69","56.7","0","56","49.6","0","93","70.8","0","14","8.9","5","29.9","29.9","29.8","0.00"
"1986-9-28","68","58.0","0","58","50.6","0","87","70.0","0","13","7.5","0","29.8","29.8","29.8","0.00"
"1986-9-29","71","63.9","56","60","56.3","51","97","77.3","57","15","6.5","0","29.9","29.8","29.8","0.00"
"1986-9-30","75","60.0","0","61","53.9","0","93","74.0","0","14","7.3","3","29.8","29.8","29.7","0.00"
