"Date","Temperature Max","Temperature Avg","Temperature Min","Dew Point Max","Dew Point Avg","Dew Point Min","Humidity Max","Humidity Avg","Humidity Min","Wind Speed Max","Wind Speed Avg","Wind Speed Min","Pressure Max","Pressure Avg","Pressure Min","Total Precipitation Inches"
"2000-2-1","73","60.3","50","54","49.2","46","89","68.5","40","13","5.8","0","30.1","30.1","30.1","0.00"
"2000-2-2","79","66.9","57","45","36.3","0","57","36.1","19","15","7.6","3","30.1","30.0","30.0","0.00"
"2000-2-3","75","62.1","51","50","37.7","0","69","46.0","21","13","7.0","0","30.0","30.0","29.9","0.00"
"2000-2-4","63","58.7","55","56","50.2","44","94","74.2","62","10","6.7","3","30.0","30.0","29.9","0.00"
"2000-2-5","65","58.5","55","56","54.3","52","100","86.2","70","17","7.4","0","30.1","30.0","30.0","0.00"
"2000-2-6","69","57.0","48","55","51.6","47","97","83.6","47","20","7.3","0","30.1","30.1","30.0","0.00"
"2000-2-7","66","56.7","52","56","53.0","50","100","88.2","65","15","5.9","0","30.1","30.1","30.0","0.00"
"2000-2-8","70","60.8","56","56","53.4","47","93","78.1","47","16","7.4","0","30.1","30.0","29.9","0.00"
"2000-2-9","60","56.9","55","54","52.2","50","94","84.1","72","14","6.9","0","30.0","29.9","29.9","0.00"
"2000-2-10","61","56.8","55","56","54.0","50","94","90.6","82","24","11.6","5","30.0","29.9","29.8","0.00"
"2000-2-11","60","55.1","51","52","48.1","30","100","79.9","36","13","6.5","0","30.0","29.9","29.9","0.00"
"2000-2-12","63","56.4","54","54","45.5","10","94","71.7","16","20","13.2","3","29.9","29.9","29.8","0.00"
"2000-2-13","61","55.8","54","59","51.3","28","100","86.4","36","14","6.8","0","30.0","29.9","29.9","0.00"
"2000-2-14","63","57.8","55","59","55.9","54","100","93.3","84","13","8.5","0","30.0","30.0","29.9","0.00"
"2000-2-15","61","57.8","56","56","54.5","53","96","89.2","78","10","5.4","0","30.0","30.0","29.9","0.00"
"2000-2-16","57","54.5","52","55","50.7","44","97","86.9","71","23","9.4","0","30.0","29.9","29.8","0.00"
"2000-2-17","58","54.2","50","48","44.2","40","83","69.2","55","21","8.5","0","30.0","30.0","29.9","0.00"
"2000-2-18","70","57.6","49","51","44.8","39","83","64.5","32","14","6.6","0","30.0","29.9","29.9","0.00"
"2000-2-19","76","65.2","55","46","34.6","26","56","35.0","16","12","8.5","3","29.9","29.9","29.8","0.00"
"2000-2-20","62","57.6","50","57","52.0","44","94","82.6","54","26","16.9","0","29.8","29.7","29.7","0.00"
"2000-2-21","57","51.6","48","52","47.8","45","94","87.3","77","20","11.4","6","30.0","29.8","29.8","0.00"
"2000-2-22","52","50.5","49","47","46.1","46","90","85.1","80","8","3.6","0","30.1","30.1","30.0","0.00"
"2000-2-29","56","55.6","55","52","50.1","49","88","81.5","77","17","12.3","7","30.0","30.0","29.9","0.00"
