"Date","Temperature Max","Temperature Avg","Temperature Min","Dew Point Max","Dew Point Avg","Dew Point Min","Humidity Max","Humidity Avg","Humidity Min","Wind Speed Max","Wind Speed Avg","Wind Speed Min","Pressure Max","Pressure Avg","Pressure Min","Total Precipitation Inches"
"1952-4-1","63","55.6","49","52","49.1","45","90","79.4","65","15","5.6","0","29.9","29.9","29.9","0.00"
"1952-4-2","60","55.3","52","52","50.9","49","100","85.4","72","14","6.2","1","29.9","29.8","29.8","0.00"
"1952-4-3","64","57.5","51","53","52.3","51","100","83.7","65","9","4.7","0","29.8","29.8","29.7","0.00"
"1952-4-4","71","58.8","51","55","52.8","51","100","82.7","53","10","5.3","0","29.8","29.8","29.7","0.00"
"1952-4-5","63","55.8","52","53","51.5","51","100","86.3","67","15","5.8","0","29.8","29.8","29.8","0.00"
"1952-4-6","65","57.7","54","51","48.6","46","90","72.8","52","13","5.9","0","29.9","29.9","29.8","0.00"
"1952-4-7","59","56.1","54","55","51.3","48","97","84.0","67","18","8.3","2","29.9","29.8","29.8","0.00"
"1952-4-8","62","55.9","49","51","49.6","47","93","79.8","67","12","5.7","0","29.9","29.9","29.8","0.00"
"1952-4-9","60","56.1","52","52","50.0","48","93","80.0","69","13","4.9","0","29.9","29.8","29.8","0.00"
"1952-4-10","60","54.3","52","53","49.3","46","97","83.9","62","18","6.4","2","29.7","29.6","29.6","0.00"
"1952-4-11","63","56.1","49","50","48.5","47","93","76.2","60","12","5.5","0","29.9","29.7","29.7","0.00"
"1952-4-12","61","57.3","53","50","49.0","47","89","74.1","60","12","5.1","2","29.9","29.9","29.9","0.00"
"1952-4-13","60","57.5","54","51","48.5","44","81","71.9","57","20","8.6","0","29.9","29.9","29.9","0.00"
"1952-4-14","64","56.7","48","52","46.4","37","93","70.6","37","22","7.6","0","30.0","29.9","29.9","0.00"
"1952-4-15","70","59.8","48","50","46.6","40","86","64.3","33","12","5.8","0","29.9","29.8","29.8","0.00"
"1952-4-16","68","60.1","52","55","52.5","48","100","77.5","54","12","5.4","0","29.8","29.8","29.7","0.00"
"1952-4-17","71","59.4","54","56","54.1","51","100","84.1","49","12","5.4","3","29.8","29.8","29.7","0.00"
"1952-4-18","65","59.3","57","54","52.5","51","89","78.9","65","12","5.1","0","29.9","29.8","29.8","0.00"
"1952-4-19","61","57.2","53","54","50.4","46","96","78.7","58","16","7.0","0","29.9","29.7","29.6","0.00"
"1952-4-20","65","58.3","51","52","48.6","45","86","71.0","52","14","7.1","2","29.8","29.7","29.6","0.00"
"1952-4-21","65","59.9","57","55","52.0","50","90","75.5","60","12","6.5","3","29.9","29.8","29.8","0.00"
"1952-4-22","65","58.9","52","55","52.6","51","100","80.8","61","18","7.7","0","29.9","29.9","29.8","0.00"
"1952-4-23","65","58.9","55","54","52.6","52","89","80.0","63","18","8.8","1","29.9","29.8","29.8","0.00"
"1952-4-24","65","58.6","56","53","51.2","50","90","77.1","60","14","7.8","1","29.9","29.9","29.8","0.00"
"1952-4-25","62","55.6","51","52","49.7","43","93","81.5","50","15","8.2","3","29.9","29.9","29.8","0.00"
"1952-4-26","62","54.8","47","49","45.8","42","93","72.9","48","14","5.8","0","29.9","29.8","29.7","0.00"
"1952-4-27","63","57.6","50","52","48.4","44","86","72.2","54","15","6.8","0","29.8","29.7","29.7","0.00"
"1952-4-28","61","57.9","55","53","50.9","46","93","78.2","65","10","5.2","0","29.9","29.8","29.7","0.00"
"1952-4-29","65","59.2","55","52","50.3","48","86","73.0","58","15","7.4","0","30.0","30.0","29.9","0.00"
"1952-4-30","66","59.2","51","54","49.8","45","89","72.2","48","18","7.8","0","30.0","30.0","29.9","0.00"
